time,opt
549.1966578960419,-0.35208151055515163
556.5162839889526,-0.35208151055515163
563.4701359272003,-0.35208151055515163
570.962984085083,-0.35208151055515163
579.7272429466248,-0.35208151055515163
587.8422319889069,-0.35208151055515163
595.5655219554901,-0.35208151055515163
604.7758190631866,-0.35208151055515163
614.5845189094543,-0.35208151055515163
626.5757930278778,-0.35208151055515163
639.7268130779266,-0.35208151055515163
652.3402969837189,-0.35208151055515163
668.2022938728333,-0.35208151055515163
680.1887950897217,-0.35208151055515163
691.135143995285,-0.35208151055515163
704.9918749332428,-0.35208151055515163
824.768147945404,-0.35208151055515163
830.1847360134125,-0.35208151055515163
836.1328449249268,-0.35208151055515163
841.7507688999176,-0.35208151055515163
851.4457459449768,-0.35208151055515163
861.0310959815979,-0.35208151055515163
869.9550919532776,-0.35208151055515163
878.4761190414429,-0.35208151055515163
885.7531669139862,-0.35208151055515163
894.4062540531158,-0.35208151055515163
902.062910079956,-0.35208151055515163
910.6134850978851,-0.35208151055515163
918.1222879886627,-0.35208151055515163
927.4214890003204,-0.35208151055515163
935.7612159252167,-0.35208151055515163
943.2920949459076,-0.35208151055515163
952.7001919746399,-0.35208151055515163
961.0566608905792,-0.35208151055515163
969.152801990509,-0.35208151055515163
976.7327620983124,-0.35208151055515163
984.2933719158173,-0.35208151055515163
992.0883848667145,-0.35208151055515163
1000.3044118881226,-0.35208151055515163
1009.0796649456024,-0.35208151055515163
1017.0456969738007,-0.35208151055515163
1024.0636599063873,-0.35208151055515163
1033.403100013733,-0.35208151055515163
1041.0623400211334,-0.35208151055515163
1048.737421989441,-0.35208151055515163
1055.3302009105682,-0.35208151055515163
1063.3507769107819,-0.35208151055515163
1071.7440099716187,-0.35208151055515163
1079.8183898925781,-0.35208151055515163
1087.3768858909607,-0.35208151055515163
1095.1399850845337,-0.35208151055515163
1102.100238084793,-0.35208151055515163
1109.1111319065094,-0.35208151055515163
1116.3646249771118,-0.35208151055515163
1121.8734619617462,-0.35208151055515163
1128.8330008983612,-0.35208151055515163
1136.4594650268555,-0.35208151055515163
1143.6142830848694,-0.35208151055515163
1150.6885089874268,-0.35208151055515163
1156.4175860881805,-0.35208151055515163
1164.1157150268555,-0.35208151055515163
1169.891331911087,-0.35208151055515163
1177.6208550930023,-0.35208151055515163
1185.7968080043793,-0.35208151055515163
1192.179053068161,-0.35208151055515163
1198.6500458717346,-0.35208151055515163
1205.3975238800049,-0.35208151055515163
1212.2233250141144,-0.35208151055515163
1220.2654600143433,-0.35208151055515163
1226.5752940177917,-0.35208151055515163
1235.691211938858,-0.35208151055515163
1241.539211988449,-0.35208151055515163
1248.3337800502777,-0.35208151055515163
1255.552239894867,-0.35208151055515163
1263.4183368682861,-0.35208151055515163
1271.1954789161682,-0.35208151055515163
1279.6733300685883,-0.35208151055515163
1288.1488630771637,-0.35208151055515163
1295.3171770572662,-0.35208151055515163
1302.7276639938354,-0.35208151055515163
1311.8477630615234,-0.35208151055515163
1319.5548009872437,-0.35208151055515163
1327.131609916687,-0.35208151055515163
1334.8020429611206,-0.35208151055515163
1344.298749923706,-0.35208151055515163
1352.5049850940704,-0.35208151055515163
1360.0127439498901,-0.35208151055515163
1367.3364729881287,-0.35208151055515163
1376.5490140914917,-0.35208151055515163
1383.1298489570618,-0.35208151055515163
1391.4800460338593,-0.35208151055515163
1397.6557099819183,-0.35208151055515163
1404.6795320510864,-0.35208151055515163
1413.3119659423828,-0.35208151055515163
1420.916130065918,-0.35208151055515163
1426.9508550167084,-0.35208151055515163
1432.5476560592651,-0.35208151055515163
1438.0162069797516,-0.35208151055515163
1443.1195468902588,-0.35208151055515163
1450.0063700675964,-0.35208151055515163
1457.5127930641174,-0.35208151055515163
1465.9007539749146,-0.35208151055515163
1472.9152290821075,-0.35208151055515163
1480.4566850662231,-0.35208151055515163
1489.4026839733124,-0.35208151055515163
1498.0070989131927,-0.35208151055515163
